#{"t_start": 1698676261.2022698, "env_id": "CliffWalking-v0"}
r,l,t
-13.0,13,75.028131
-13.0,13,75.038675
-13.0,13,75.047387
-13.0,13,75.05591
-13.0,13,75.069438
-13.0,13,75.082448
-13.0,13,75.093036
-13.0,13,75.103076
-13.0,13,75.117858
-13.0,13,75.12938
-13.0,13,75.141102
-13.0,13,75.149918
-13.0,13,75.166287
-13.0,13,75.178899
-13.0,13,75.189525
-13.0,13,75.199615
-13.0,13,75.215698
-13.0,13,75.225817
-13.0,13,75.236319
-13.0,13,75.245835
-13.0,13,75.262999
-13.0,13,75.283124
-13.0,13,75.299913
-13.0,13,75.311075
-13.0,13,75.326276
-13.0,13,75.33762
-13.0,13,75.34665
-13.0,13,75.358196
-13.0,13,75.373069
-120.0,21,75.395927
-13.0,13,75.408949
-13.0,13,75.418103
-13.0,13,75.434922
-13.0,13,75.448854
-13.0,13,75.459928
-13.0,13,75.470986
-13.0,13,75.487207
-13.0,13,75.498296
-13.0,13,75.509166
-13.0,13,75.518643
-13.0,13,75.533494
-13.0,13,75.544027
-13.0,13,75.555723
-13.0,13,75.566397
-13.0,13,75.580191
-13.0,13,75.589308
-13.0,13,75.598418
-13.0,13,75.607263
-13.0,13,75.624716
-13.0,13,75.638623
-13.0,13,75.650756
-13.0,13,75.658796
-13.0,13,75.673047
-13.0,13,75.686193
-14.0,14,75.69513
-13.0,13,75.704979
-13.0,13,75.721091
-13.0,13,75.731134
-13.0,13,75.741998
-13.0,13,75.753609
-13.0,13,75.773796
-13.0,13,75.787819
-13.0,13,75.800792
-14.0,14,75.817338
-15.0,15,75.834849
-13.0,13,75.848596
-13.0,13,75.859231
-13.0,13,75.872495
-13.0,13,75.889593
-13.0,13,75.90402
-13.0,13,75.916726
-13.0,13,75.927689
-13.0,13,75.947494
-13.0,13,75.96295
-13.0,13,75.974797
-13.0,13,75.984477
-13.0,13,75.999522
-13.0,13,76.012927
-13.0,13,76.022597
-13.0,13,76.031227
-13.0,13,76.046459
-13.0,13,76.057793
-13.0,13,76.06587
-13.0,13,76.074525
-13.0,13,76.091121
-13.0,13,76.106168
-13.0,13,76.117815
-13.0,13,76.128754
-13.0,13,76.142929
-15.0,15,76.154976
-13.0,13,76.164974
-13.0,13,76.177286
-13.0,13,76.193809
-13.0,13,76.204291
-518.0,518,76.603112
-13.0,13,76.612862
-13.0,13,76.62783
-13.0,13,76.636877
-13.0,13,76.647093
-13.0,13,76.658181
-13.0,13,76.674142
-13.0,13,76.685124
-13.0,13,76.698589
-13.0,13,76.709913
-13.0,13,76.727156
-13.0,13,76.739177
-13.0,13,76.752446
-124.0,25,76.77348
-13.0,13,76.787009
-13.0,13,76.79837
-13.0,13,76.813155
-13.0,13,76.82354
-13.0,13,76.837557
-13.0,13,76.849071
-13.0,13,76.862793
-13.0,13,76.872932
-13.0,13,76.887893
-13.0,13,76.896263
-13.0,13,76.910838
-13.0,13,76.92107
-13.0,13,76.938331
-15.0,15,76.951474
-13.0,13,76.960428
-13.0,13,76.970205
-13.0,13,76.988181
-13.0,13,76.999146
-13.0,13,77.008127
-13.0,13,77.018509
-13.0,13,77.035832
-13.0,13,77.046416
-13.0,13,77.05918
-13.0,13,77.066698
-13.0,13,77.082252
-13.0,13,77.095429
-13.0,13,77.105409
-13.0,13,77.116307
-13.0,13,77.132869
-13.0,13,77.140153
-13.0,13,77.150004
-13.0,13,77.159473
-13.0,13,77.175299
-13.0,13,77.186281
-13.0,13,77.196157
-13.0,13,77.203211
-13.0,13,77.224668
-13.0,13,77.234418
-13.0,13,77.244275
-13.0,13,77.253804
-13.0,13,77.271205
-13.0,13,77.280627
-13.0,13,77.290137
-13.0,13,77.299852
-13.0,13,77.316763
-13.0,13,77.327401
-13.0,13,77.337952
-13.0,13,77.34781
-13.0,13,77.367156
-13.0,13,77.376081
-13.0,13,77.385572
-13.0,13,77.396
-13.0,13,77.413131
-13.0,13,77.42224
-13.0,13,77.432526
-13.0,13,77.441947
-13.0,13,77.462724
-13.0,13,77.474051
-13.0,13,77.48406
-13.0,13,77.495094
-13.0,13,77.514357
-15.0,15,77.528969
-13.0,13,77.54738
-13.0,13,77.563549
-13.0,13,77.579499
-13.0,13,77.592581
-13.0,13,77.605555
-13.0,13,77.613769
-13.0,13,77.628377
-13.0,13,77.639509
-13.0,13,77.653274
-13.0,13,77.663112
-13.0,13,77.676792
-13.0,13,77.686577
-13.0,13,77.697098
-13.0,13,77.707114
-13.0,13,77.720124
-14.0,14,77.731697
-13.0,13,77.743219
-13.0,13,77.75321
-13.0,13,77.767798
-13.0,13,77.781014
-13.0,13,77.791082
-13.0,13,77.802855
-13.0,13,77.819515
-13.0,13,77.832516
-13.0,13,77.842931
-13.0,13,77.851992
-13.0,13,77.867724
-13.0,13,77.87988
-13.0,13,77.889468
-13.0,13,77.899518
-13.0,13,77.924961
-13.0,13,77.935261
-13.0,13,77.947159
-13.0,13,77.955056
-13.0,13,77.968569
-13.0,13,77.980915
-13.0,13,77.995639
-13.0,13,78.011074
-13.0,13,78.029002
-13.0,13,78.043403
-13.0,13,78.053969
-13.0,13,78.064082
-13.0,13,78.078416
-13.0,13,78.091014
-13.0,13,78.10101
-120.0,21,78.117137
-121.0,22,78.141469
-13.0,13,78.151133
-13.0,13,78.161606
-15.0,15,78.17368
-13.0,13,78.188069
-13.0,13,78.197153
-13.0,13,78.210383
-13.0,13,78.221281
-15.0,15,78.240998
-15.0,15,78.251548
-13.0,13,78.263078
-13.0,13,78.274666
-13.0,13,78.289232
-13.0,13,78.298853
-13.0,13,78.310172
-13.0,13,78.321838
-13.0,13,78.33705
-13.0,13,78.34919
-13.0,13,78.361686
-13.0,13,78.37122
-13.0,13,78.386762
-13.0,13,78.397392
-13.0,13,78.411828
-13.0,13,78.422141
-13.0,13,78.439623
-13.0,13,78.450948
-13.0,13,78.464195
-13.0,13,78.474378
-13.0,13,78.491178
-13.0,13,78.501599
-13.0,13,78.514286
-13.0,13,78.524762
-13.0,13,78.542355
-13.0,13,78.554676
-13.0,13,78.569812
-13.0,13,78.579555
-13.0,13,78.595641
-13.0,13,78.606477
-13.0,13,78.619468
-13.0,13,78.629849
-13.0,13,78.644759
-13.0,13,78.655012
-13.0,13,78.665472
-13.0,13,78.676183
-13.0,13,78.693165
-13.0,13,78.704209
-13.0,13,78.717174
-13.0,13,78.727174
-13.0,13,78.741228
-13.0,13,78.751173
-13.0,13,78.761234
-14.0,14,78.769318
-15.0,15,78.788306
-13.0,13,78.798462
-13.0,13,78.808557
-13.0,13,78.824094
-13.0,13,78.83902
-13.0,13,78.849668
-13.0,13,78.858187
-13.0,13,78.871017
-13.0,13,78.886113
-13.0,13,78.896289
-13.0,13,78.907085
-13.0,13,78.917835
-13.0,13,78.935505
-13.0,13,78.94935
-123.0,24,78.96839
-13.0,13,78.978187
-13.0,13,78.996424
-13.0,13,79.004945
-13.0,13,79.013457
-13.0,13,79.021973
-13.0,13,79.038774
-13.0,13,79.049254
-13.0,13,79.06102
-13.0,13,79.071186
-13.0,13,79.092057
-15.0,15,79.102503
-13.0,13,79.113275
-13.0,13,79.121805
-13.0,13,79.136452
-122.0,23,79.152504
-116.0,17,79.164456
-13.0,13,79.17353
-13.0,13,79.192528
-13.0,13,79.202045
-13.0,13,79.212688
-13.0,13,79.222204
-13.0,13,79.240251
-13.0,13,79.249573
-13.0,13,79.260199
-116.0,17,79.277443
-13.0,13,79.297571
-13.0,13,79.309843
-13.0,13,79.320919
-13.0,13,79.331902
-13.0,13,79.348614
-13.0,13,79.357127
-13.0,13,79.366185
-13.0,13,79.373974
-13.0,13,79.393114
-13.0,13,79.404643
-13.0,13,79.417693
-13.0,13,79.429144
-13.0,13,79.445091
-13.0,13,79.453879
-13.0,13,79.463101
-13.0,13,79.472434
-13.0,13,79.488122
-13.0,13,79.497294
-13.0,13,79.507734
-13.0,13,79.518051
-13.0,13,79.537842
-13.0,13,79.546388
-13.0,13,79.554906
-13.0,13,79.564069
-13.0,13,79.580926
-13.0,13,79.590859
-13.0,13,79.601221
-13.0,13,79.611028
-13.0,13,79.628596
-13.0,13,79.643218
-13.0,13,79.656201
-13.0,13,79.668122
-13.0,13,79.686168
-13.0,13,79.696262
-13.0,13,79.709282
-13.0,13,79.721223
-13.0,13,79.739793
-13.0,13,79.751873
-13.0,13,79.765284
-13.0,13,79.776556
-13.0,13,79.797338
-13.0,13,79.808017
-13.0,13,79.819607
-13.0,13,79.831542
-13.0,13,79.849791
-13.0,13,79.86099
-13.0,13,79.870704
-13.0,13,79.881656
-13.0,13,79.900156
-13.0,13,79.910068
-13.0,13,79.921215
-13.0,13,79.935204
-13.0,13,79.953385
-13.0,13,79.962398
-13.0,13,79.973221
-13.0,13,79.983254
-13.0,13,80.002831
-13.0,13,80.015522
-13.0,13,80.024309
-13.0,13,80.036782
-13.0,13,80.05834
-13.0,13,80.069367
-15.0,15,80.0826
-13.0,13,80.093354
-13.0,13,80.109232
-13.0,13,80.123652
-13.0,13,80.13696
-13.0,13,80.147794
-118.0,19,80.169454
-13.0,13,80.179922
-13.0,13,80.189189
-13.0,13,80.199522
-13.0,13,80.217224
-13.0,13,80.229146
-15.0,15,80.245402
-13.0,13,80.256447
-120.0,21,80.279056
-13.0,13,80.289684
-13.0,13,80.301228
-13.0,13,80.311252
-13.0,13,80.328421
-13.0,13,80.340202
-13.0,13,80.353133
-13.0,13,80.363291
-13.0,13,80.377084
-13.0,13,80.385383
-13.0,13,80.396802
-13.0,13,80.404357
-13.0,13,80.420276
-13.0,13,80.429818
-13.0,13,80.441389
-13.0,13,80.449607
-13.0,13,80.46402
-13.0,13,80.472432
-13.0,13,80.487246
-13.0,13,80.496384
-13.0,13,80.512182
-125.0,26,80.529658
-13.0,13,80.539581
-13.0,13,80.54785
-13.0,13,80.56432
-13.0,13,80.575339
-13.0,13,80.586681
-13.0,13,80.598841
-13.0,13,80.613188
-13.0,13,80.627127
-13.0,13,80.638015
-13.0,13,80.648336
-13.0,13,80.663545
-13.0,13,80.673576
-13.0,13,80.683239
-13.0,13,80.694509
-13.0,13,80.712377
-13.0,13,80.725335
-13.0,13,80.734593
-13.0,13,80.746031
-13.0,13,80.761215
-13.0,13,80.772237
-13.0,13,80.783514
-13.0,13,80.792048
-13.0,13,80.808562
-13.0,13,80.819659
-13.0,13,80.829858
-13.0,13,80.841424
-13.0,13,80.855234
-17.0,17,80.870265
-13.0,13,80.881281
-13.0,13,80.889473
-15.0,15,80.905502
-13.0,13,80.915014
-13.0,13,80.924976
-13.0,13,80.935145
-13.0,13,80.952572
-13.0,13,80.962557
-13.0,13,80.972323
-15.0,15,80.984266
-13.0,13,80.999915
-15.0,15,81.011348
-13.0,13,81.02224
-13.0,13,81.035197
-13.0,13,81.052563
-13.0,13,81.064692
-13.0,13,81.076204
-13.0,13,81.089038
-13.0,13,81.103263
-13.0,13,81.114324
-13.0,13,81.125576
-13.0,13,81.137344
-13.0,13,81.150975
-13.0,13,81.159287
-15.0,15,81.169247
-13.0,13,81.178217
-13.0,13,81.193284
-13.0,13,81.204306
-13.0,13,81.213333
-13.0,13,81.223515
-13.0,13,81.237333
-13.0,13,81.248333
-13.0,13,81.258703
-13.0,13,81.266439
-13.0,13,81.281222
-13.0,13,81.293913
-13.0,13,81.305351
-13.0,13,81.317973
-13.0,13,81.331634
-13.0,13,81.346133
-13.0,13,81.364177
-15.0,15,81.380245
-13.0,13,81.39327
-13.0,13,81.402256
-13.0,13,81.412789
-13.0,13,81.427259
-13.0,13,81.443277
-13.0,13,81.453326
-13.0,13,81.462858
-13.0,13,81.472873
-124.0,25,81.494284
-13.0,13,81.514337
-13.0,13,81.52943
-13.0,13,81.543253
-13.0,13,81.55777
-13.0,13,81.567761
-13.0,13,81.577933
-13.0,13,81.587525
-13.0,13,81.601552
-13.0,13,81.611158
-13.0,13,81.621433
-13.0,13,81.633311
-122.0,23,81.653373
-13.0,13,81.666338
-13.0,13,81.677211
-13.0,13,81.688067
-13.0,13,81.703011
-13.0,13,81.713735
-13.0,13,81.722243
-13.0,13,81.731364
-13.0,13,81.748145
-13.0,13,81.762678
-15.0,15,81.776417
-13.0,13,81.79134
-13.0,13,81.809418
-13.0,13,81.821816
-13.0,13,81.832479
-13.0,13,81.84436
-13.0,13,81.857328
-13.0,13,81.865326
-13.0,13,81.875122
-13.0,13,81.889685
-13.0,13,81.906008
-13.0,13,81.917007
-13.0,13,81.927521
-13.0,13,81.940325
-13.0,13,81.956327
-13.0,13,81.967834
-13.0,13,81.978524
-13.0,13,81.991043
-121.0,22,82.012615
-13.0,13,82.024331
-13.0,13,82.037022
-13.0,13,82.045287
-13.0,13,82.061527
-13.0,13,82.071294
-13.0,13,82.085218
-13.0,13,82.096753
-13.0,13,82.111443
-13.0,13,82.122311
-13.0,13,82.135344
-13.0,13,82.146084
-13.0,13,82.160353
-13.0,13,82.169693
-13.0,13,82.184149
-13.0,13,82.194598
-13.0,13,82.208722
-13.0,13,82.218155
-13.0,13,82.229137
-13.0,13,82.240229
-13.0,13,82.258609
-13.0,13,82.268789
-13.0,13,82.283061
-15.0,15,82.293218
-13.0,13,82.310982
-14.0,14,82.321329
-13.0,13,82.330067
-13.0,13,82.343317
-13.0,13,82.359733
-13.0,13,82.371007
-13.0,13,82.382048
-13.0,13,82.394421
-13.0,13,82.409134
-13.0,13,82.418658
-13.0,13,82.429049
-13.0,13,82.442744
-13.0,13,82.459971
-13.0,13,82.472968
-13.0,13,82.484561
-13.0,13,82.497667
-13.0,13,82.512267
-13.0,13,82.522015
-13.0,13,82.530179
-13.0,13,82.541851
-13.0,13,82.557943
-13.0,13,82.56837
-13.0,13,82.579304
-13.0,13,82.591347
-13.0,13,82.605769
-13.0,13,82.614449
-13.0,13,82.623629
-13.0,13,82.635428
-13.0,13,82.64948
-13.0,13,82.66095
-13.0,13,82.671323
-13.0,13,82.685242
-13.0,13,82.699952
-13.0,13,82.710222
-13.0,13,82.72215
-14.0,14,82.734243
-13.0,13,82.749276
-119.0,20,82.766615
-13.0,13,82.778355
-13.0,13,82.792273
-13.0,13,82.808911
-13.0,13,82.821407
-13.0,13,82.83198
-13.0,13,82.846538
-13.0,13,82.860047
-13.0,13,82.86874
-13.0,13,82.87959
-13.0,13,82.891107
-13.0,13,82.906124
-13.0,13,82.915947
-13.0,13,82.92702
-13.0,13,82.938435
-13.0,13,82.955328
-13.0,13,82.964574
-13.0,13,82.973107
-13.0,13,82.985464
-13.0,13,82.999801
-13.0,13,83.012501
-13.0,13,83.023402
-13.0,13,83.033191
-13.0,13,83.048739
-13.0,13,83.060189
-13.0,13,83.069703
-13.0,13,83.082786
-13.0,13,83.098674
-13.0,13,83.109574
-13.0,13,83.121403
-13.0,13,83.13492
-14.0,14,83.150396
-122.0,23,83.169665
-13.0,13,83.181271
-13.0,13,83.193313
-13.0,13,83.211375
-13.0,13,83.222288
-13.0,13,83.233047
-13.0,13,83.242073
-13.0,13,83.257593
-13.0,13,83.267416
-13.0,13,83.277744
-13.0,13,83.285259
-13.0,13,83.301008
-13.0,13,83.311034
-13.0,13,83.321236
-13.0,13,83.331181
-13.0,13,83.345316
-13.0,13,83.355295
-13.0,13,83.365671
-13.0,13,83.376191
-13.0,13,83.395812
-13.0,13,83.405224
-13.0,13,83.416028
-13.0,13,83.427155
-13.0,13,83.444186
-13.0,13,83.454279
-13.0,13,83.463686
-13.0,13,83.474673
-13.0,13,83.489443
-13.0,13,83.500186
-13.0,13,83.510279
-13.0,13,83.517828
-13.0,13,83.53388
-13.0,13,83.545848
-13.0,13,83.555683
-13.0,13,83.567601
-13.0,13,83.58579
-13.0,13,83.595799
-13.0,13,83.606141
-13.0,13,83.618922
-13.0,13,83.635412
-13.0,13,83.645543
-13.0,13,83.654432
-13.0,13,83.666844
-13.0,13,83.685309
-13.0,13,83.696924
-13.0,13,83.70774
-15.0,15,83.719325
-13.0,13,83.733499
-13.0,13,83.743888
-13.0,13,83.757474
-13.0,13,83.767786
-13.0,13,83.781807
-13.0,13,83.791593
-13.0,13,83.803255
-13.0,13,83.812311
-13.0,13,83.828486
-13.0,13,83.840107
-13.0,13,83.855289
-13.0,13,83.868147
-13.0,13,83.885881
-13.0,13,83.897177
-13.0,13,83.909651
-13.0,13,83.920971
-13.0,13,83.936713
-13.0,13,83.94733
-13.0,13,83.95884
-13.0,13,83.968508
-13.0,13,83.983695
-13.0,13,83.994367
-13.0,13,84.006337
-13.0,13,84.016428
-13.0,13,84.031271
-13.0,13,84.03986
-13.0,13,84.052167
-13.0,13,84.061028
-13.0,13,84.073584
-13.0,13,84.082096
-13.0,13,84.093617
-13.0,13,84.102325
-13.0,13,84.116471
-13.0,13,84.127258
-13.0,13,84.140038
-13.0,13,84.151008
-15.0,15,84.168649
-13.0,13,84.177183
-15.0,15,84.188461
-13.0,13,84.195958
-13.0,13,84.213497
-13.0,13,84.224816
-13.0,13,84.237732
-13.0,13,84.248395
-13.0,13,84.26985
-13.0,13,84.284424
-13.0,13,84.302258
-13.0,13,84.31536
-13.0,13,84.33644
-13.0,13,84.349334
-13.0,13,84.366207
-13.0,13,84.379348
-13.0,13,84.396067
-13.0,13,84.407801
-13.0,13,84.422173
-13.0,13,84.436809
-13.0,13,84.45508
-13.0,13,84.467518
-13.0,13,84.479913
-14.0,14,84.495387
-13.0,13,84.513064
-13.0,13,84.525382
-13.0,13,84.537563
-13.0,13,84.547976
-13.0,13,84.564282
-13.0,13,84.577933
-13.0,13,84.589732
-13.0,13,84.59964
-13.0,13,84.615366
-13.0,13,84.629097
-13.0,13,84.64118
-13.0,13,84.651403
-13.0,13,84.667543
-13.0,13,84.679697
-13.0,13,84.689363
-13.0,13,84.702122
-13.0,13,84.717631
-13.0,13,84.729966
-13.0,13,84.742515
-13.0,13,84.755268
-13.0,13,84.7723
-13.0,13,84.786327
-13.0,13,84.796661
-13.0,13,84.808617
-13.0,13,84.82548
-13.0,13,84.840738
-13.0,13,84.853386
-13.0,13,84.867318
-13.0,13,84.88408
-123.0,24,84.94111
-13.0,13,84.963754
-13.0,13,84.974294
-13.0,13,84.992416
-13.0,13,85.001237
-13.0,13,85.014389
-13.0,13,85.023727
-13.0,13,85.038347
-13.0,13,85.048745
-13.0,13,85.059839
-13.0,13,85.071189
-13.0,13,85.086998
-13.0,13,85.097123
-13.0,13,85.108561
-13.0,13,85.119578
-13.0,13,85.134531
-13.0,13,85.14476
-13.0,13,85.155816
-13.0,13,85.167163
-13.0,13,85.181041
-13.0,13,85.192814
-13.0,13,85.204502
-113.0,14,85.213844
-13.0,13,85.229825
-13.0,13,85.243077
-13.0,13,85.252725
-13.0,13,85.262246
-13.0,13,85.278893
-13.0,13,85.2944
-13.0,13,85.304728
-15.0,15,85.318572
-13.0,13,85.33463
-13.0,13,85.345311
-13.0,13,85.357409
-13.0,13,85.371088
-13.0,13,85.388445
-13.0,13,85.39696
-13.0,13,85.409153
-13.0,13,85.421315
-13.0,13,85.438367
-13.0,13,85.449882
-13.0,13,85.4604
-13.0,13,85.471465
-13.0,13,85.486424
-13.0,13,85.495268
-13.0,13,85.506187
-13.0,13,85.520488
-13.0,13,85.535367
-13.0,13,85.546622
-13.0,13,85.562386
-13.0,13,85.57725
-13.0,13,85.592421
-13.0,13,85.60263
-15.0,15,85.61452
-13.0,13,85.625
-13.0,13,85.641341
-13.0,13,85.653019
-13.0,13,85.665637
-13.0,13,85.67763
-13.0,13,85.692523
-13.0,13,85.705349
-13.0,13,85.715868
-13.0,13,85.727575
-13.0,13,85.743611
-13.0,13,85.7576
-13.0,13,85.768176
-13.0,13,85.779013
-13.0,13,85.797875
-13.0,13,85.813973
-13.0,13,85.824309
-13.0,13,85.835585
-13.0,13,85.853464
-13.0,13,85.866455
-15.0,15,85.875969
-13.0,13,85.888158
-13.0,13,85.903956
-13.0,13,85.916315
-15.0,15,85.927208
-13.0,13,85.939869
-13.0,13,85.957472
-13.0,13,85.971441
-13.0,13,85.986647
-13.0,13,85.999799
-13.0,13,86.015678
-13.0,13,86.030411
-13.0,13,86.042702
-13.0,13,86.055608
-13.0,13,86.071268
-13.0,13,86.084794
-13.0,13,86.096357
-13.0,13,86.107311
-13.0,13,86.12301
-13.0,13,86.134911
-13.0,13,86.145764
-13.0,13,86.156304
-13.0,13,86.169818
-13.0,13,86.181128
-13.0,13,86.190274
-13.0,13,86.199689
-13.0,13,86.213118
-13.0,13,86.223282
-13.0,13,86.232302
-13.0,13,86.243308
-13.0,13,86.256617
-13.0,13,86.272457
-13.0,13,86.284683
-13.0,13,86.294725
-13.0,13,86.309411
-13.0,13,86.321348
-13.0,13,86.332529
-13.0,13,86.342587
-13.0,13,86.357956
-13.0,13,86.371405
-13.0,13,86.384304
-13.0,13,86.393828
-15.0,15,86.413284
-123.0,24,86.43487
-13.0,13,86.444497
-13.0,13,86.45339
-13.0,13,86.471495
-13.0,13,86.483288
-13.0,13,86.494901
-13.0,13,86.506335
-13.0,13,86.523892
-13.0,13,86.534461
-13.0,13,86.543475
-13.0,13,86.555818
-13.0,13,86.576283
-120.0,21,86.590441
-13.0,13,86.599458
-122.0,23,86.615483
-13.0,13,86.629924
-13.0,13,86.641524
-13.0,13,86.652235
-13.0,13,86.662175
-15.0,15,86.681346
-13.0,13,86.693376
-13.0,13,86.704454
-13.0,13,86.71496
-13.0,13,86.733752
-13.0,13,86.745754
-13.0,13,86.756403
-13.0,13,86.767522
-121.0,22,86.791851
-13.0,13,86.801386
-13.0,13,86.811275
-13.0,13,86.824813
-13.0,13,86.841436
-13.0,13,86.853432
-13.0,13,86.865856
-15.0,15,86.877994
-13.0,13,86.893435
-13.0,13,86.906598
-13.0,13,86.918028
-13.0,13,86.92923
-13.0,13,86.945623
-13.0,13,86.958295
-13.0,13,86.969889
-13.0,13,86.980961
-13.0,13,86.99549
-13.0,13,87.00705
-13.0,13,87.017417
-13.0,13,87.026112
-13.0,13,87.038143
-13.0,13,87.051455
-13.0,13,87.062519
-13.0,13,87.073732
-13.0,13,87.091519
-13.0,13,87.105145
-15.0,15,87.116747
-13.0,13,87.128954
-13.0,13,87.142761
-13.0,13,87.152888
-13.0,13,87.163615
-13.0,13,87.17695
-13.0,13,87.192494
-13.0,13,87.206432
-13.0,13,87.21964
-13.0,13,87.233554
-13.0,13,87.252148
-13.0,13,87.263047
-13.0,13,87.273561
-13.0,13,87.285419
-13.0,13,87.301295
-13.0,13,87.31261
-13.0,13,87.326195
-13.0,13,87.338568
-13.0,13,87.354729
-13.0,13,87.365386
-13.0,13,87.376589
-13.0,13,87.389298
-13.0,13,87.405649
-13.0,13,87.415177
-13.0,13,87.424096
-13.0,13,87.437502
-13.0,13,87.453721
-13.0,13,87.463961
-13.0,13,87.474483
-13.0,13,87.485146
-13.0,13,87.499181
-13.0,13,87.508399
-13.0,13,87.516771
-13.0,13,87.528356
-13.0,13,87.543496
-13.0,13,87.555093
-13.0,13,87.566721
-13.0,13,87.579741
-13.0,13,87.595563
-13.0,13,87.606445
-13.0,13,87.618019
-15.0,15,87.633863
-13.0,13,87.650527
-13.0,13,87.66365
-13.0,13,87.676241
-13.0,13,87.688431
-13.0,13,87.703875
-13.0,13,87.719324
-13.0,13,87.729474
-13.0,13,87.739117
-13.0,13,87.754904
-13.0,13,87.766464
-13.0,13,87.775014
-13.0,13,87.784093
-13.0,13,87.800066
-13.0,13,87.81354
-13.0,13,87.823047
-13.0,13,87.831293
-13.0,13,87.845656
-13.0,13,87.855512
-13.0,13,87.865108
-13.0,13,87.876843
-13.0,13,87.891553
-13.0,13,87.901313
-13.0,13,87.912345
-13.0,13,87.924581
-13.0,13,87.938751
-13.0,13,87.951308
-13.0,13,87.963306
-13.0,13,87.975073
-13.0,13,87.996099
-13.0,13,88.014448
-13.0,13,88.023164
-13.0,13,88.033421
-15.0,15,88.05265
-13.0,13,88.067559
-124.0,25,88.087846
-13.0,13,88.100111
-13.0,13,88.116456
-13.0,13,88.126525
-13.0,13,88.135865
-13.0,13,88.148332
-13.0,13,88.163373
-13.0,13,88.176709
-13.0,13,88.18834
-13.0,13,88.198855
-13.0,13,88.212517
-13.0,13,88.221587
-13.0,13,88.230251
-13.0,13,88.241455
-75.0,75,88.306602
-81.0,81,88.361095
-13.0,13,88.368433
-13.0,13,88.376006
-15.0,15,88.39346
-13.0,13,88.403676
-13.0,13,88.413361
-13.0,13,88.427038
-13.0,13,88.443903
-13.0,13,88.457008
-13.0,13,88.466879
-13.0,13,88.476888
-13.0,13,88.492851
-13.0,13,88.502494
-13.0,13,88.511223
-15.0,15,88.525816
-13.0,13,88.539153
-13.0,13,88.552382
-13.0,13,88.561386
-13.0,13,88.571917
-13.0,13,88.588413
-13.0,13,88.601436
-13.0,13,88.614969
-13.0,13,88.627525
-452.0,452,88.993577
-13.0,13,89.003025
-13.0,13,89.013603
-13.0,13,89.022273
-13.0,13,89.038696
-13.0,13,89.047025
-13.0,13,89.05904
-13.0,13,89.068108
-13.0,13,89.083977
-120.0,21,89.101274
-13.0,13,89.11362
-13.0,13,89.123783
-13.0,13,89.139951
-13.0,13,89.150041
-13.0,13,89.163927
-13.0,13,89.173852
-13.0,13,89.191198
-13.0,13,89.203667
-13.0,13,89.220103
-13.0,13,89.230655
-13.0,13,89.244187
-13.0,13,89.252697
-13.0,13,89.263215
-13.0,13,89.271968
-13.0,13,89.286812
-13.0,13,89.29548
-13.0,13,89.306563
-13.0,13,89.314445
-13.0,13,89.330399
-13.0,13,89.340237
-13.0,13,89.352698
-13.0,13,89.363211
-13.0,13,89.377328
-13.0,13,89.38944
-13.0,13,89.401489
-15.0,15,89.409735
-13.0,13,89.426646
-13.0,13,89.435615
-13.0,13,89.447648
-13.0,13,89.457407
-13.0,13,89.477548
-13.0,13,89.490528
-13.0,13,89.502984
-13.0,13,89.515501
-13.0,13,89.534403
-13.0,13,89.544843
-13.0,13,89.55617
-13.0,13,89.568925
-13.0,13,89.58948
-13.0,13,89.601406
-122.0,23,89.625119
-13.0,13,89.63566
-13.0,13,89.6501
-13.0,13,89.660364
-13.0,13,89.671383
-13.0,13,89.679949
-13.0,13,89.696902
-13.0,13,89.706816
-13.0,13,89.71943
-13.0,13,89.729682
-15.0,15,89.74973
-13.0,13,89.759118
-13.0,13,89.768637
-13.0,13,89.778209
-13.0,13,89.798116
-13.0,13,89.815225
-13.0,13,89.828255
-13.0,13,89.839231
-13.0,13,89.858212
-13.0,13,89.868605
-13.0,13,89.87967
-13.0,13,89.889768
-13.0,13,89.913029
-13.0,13,89.927466
-13.0,13,89.940926
-13.0,13,89.950389
-13.0,13,89.972647
-13.0,13,89.984353
-13.0,13,89.995614
-13.0,13,90.004364
-13.0,13,90.022467
-13.0,13,90.031265
-13.0,13,90.042295
-13.0,13,90.051318
-13.0,13,90.066871
-13.0,13,90.077383
-13.0,13,90.089719
-13.0,13,90.099853
-13.0,13,90.114673
-13.0,13,90.122177
-13.0,13,90.133653
-13.0,13,90.14353
-13.0,13,90.164663
-13.0,13,90.178731
-13.0,13,90.190618
-13.0,13,90.205016
-13.0,13,90.224558
-13.0,13,90.238018
-13.0,13,90.252249
-13.0,13,90.26691
-13.0,13,90.294473
-13.0,13,90.308522
-13.0,13,90.320032
-13.0,13,90.33359
-13.0,13,90.352177
-14.0,14,90.364656
-13.0,13,90.37569
-13.0,13,90.389663
-13.0,13,90.408618
-13.0,13,90.41985
-13.0,13,90.429488
-13.0,13,90.441328
-13.0,13,90.455898
-13.0,13,90.466608
-13.0,13,90.477943
-13.0,13,90.488918
-13.0,13,90.503786
-13.0,13,90.511342
-13.0,13,90.520351
-13.0,13,90.533876
-13.0,13,90.549519
-13.0,13,90.559042
-13.0,13,90.569654
-13.0,13,90.584201
-13.0,13,90.601315
-13.0,13,90.612623
-15.0,15,90.623455
